current_player,turns_played,white_pawn,white_knight,white_bishop,white_rook,white_queen,black_pawn,black_knight,black_bishop,black_rook,black_queen,white_double_pawns,black_double_pawns,white_isolated_pawns,black_isolated_pawns,white_passed_pawns,black_passed_pawns,white_mobility,black_mobility,winner
0,18,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,29,0
1,11,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,43,30,0
0,18,7,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,39,40,0
0,60,3,0,1,2,0,4,0,1,2,0,0,0,0,0,0,0,34,39,0
0,76,4,0,1,1,0,6,0,1,1,0,0,0,1,0,0,1,27,28,1
0,28,8,2,1,2,1,8,2,1,2,1,0,0,0,0,0,0,46,31,0
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,23,0
1,55,4,0,1,1,0,7,1,0,1,0,0,0,1,0,0,1,30,24,1
1,29,6,2,2,2,1,7,2,1,2,1,0,0,0,0,0,0,51,36,1
1,25,7,2,1,2,1,7,2,1,2,1,0,0,0,0,0,0,44,39,0
0,22,6,2,2,2,1,7,2,2,2,1,0,1,0,0,0,0,56,33,1
0,44,5,1,1,1,0,6,1,1,2,1,0,0,0,0,0,0,22,37,1
0,98,1,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,8,10,1
0,10,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,44,23,0
0,24,7,2,2,2,1,6,2,2,2,1,0,0,0,2,2,0,39,23,0
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,36,1
0,92,3,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,36,8,0
0,18,6,2,2,2,1,7,1,2,2,1,0,0,0,0,0,0,35,30,1
0,16,8,1,2,2,1,8,1,2,2,1,0,1,0,0,0,0,32,37,1
0,40,6,1,1,2,1,5,1,2,2,1,0,0,1,0,0,1,47,48,1
1,23,6,2,2,1,1,8,1,2,2,1,0,0,0,0,0,0,35,38,1
0,14,7,1,1,2,1,7,2,2,2,1,0,0,0,0,0,0,37,49,1
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,43,36,0
1,9,7,2,2,2,0,7,2,2,2,0,0,0,0,0,0,0,33,25,1
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,33,0
0,58,4,0,0,1,1,5,0,1,1,1,0,0,1,1,1,1,35,35,1
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,39,24,0
1,19,7,2,2,2,1,7,1,1,2,1,0,0,0,0,0,0,40,43,1
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,33,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,21,0
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,36,1
0,26,7,0,2,2,1,7,1,2,2,1,0,0,0,0,0,0,36,36,0
0,32,6,1,1,2,1,7,1,1,2,1,0,1,2,1,1,3,24,46,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,29,1
0,14,7,2,2,2,0,7,2,2,2,0,0,0,0,0,0,0,26,28,1
0,60,4,0,0,1,1,5,0,1,0,1,0,0,1,0,0,1,44,35,0
1,63,4,1,1,1,0,4,0,1,2,0,1,0,2,0,2,1,30,28,1
0,98,3,0,1,1,0,0,0,1,1,0,0,0,1,0,3,0,30,28,0
1,13,8,2,1,2,1,8,2,1,2,1,0,0,0,0,0,0,34,41,0
1,13,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,31,44,0
1,49,6,2,0,2,1,2,1,1,0,0,0,0,1,1,4,0,48,17,0
0,40,4,1,1,2,1,7,1,1,2,1,0,0,0,0,0,0,46,37,1
1,49,6,1,0,2,1,4,0,0,2,1,0,0,0,1,1,0,47,37,0
1,7,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,39,41,0
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,31,32,0
1,73,3,0,0,2,1,4,0,1,0,1,0,0,1,0,0,0,37,27,1
1,29,7,1,1,2,1,6,1,0,2,1,0,1,0,0,0,0,52,46,0
1,19,7,2,2,2,0,7,2,2,2,0,0,0,0,0,0,0,42,29,0
1,29,6,1,1,2,1,6,1,1,2,1,0,0,0,0,0,0,42,34,0
0,26,7,1,1,2,1,7,1,1,2,1,0,0,0,0,0,0,42,44,1
0,36,5,1,0,2,0,7,1,0,2,0,0,0,0,0,0,0,31,29,0
1,75,5,0,2,0,1,5,0,0,0,1,1,0,1,0,0,1,49,25,0
0,76,4,1,1,0,0,5,0,0,0,0,0,0,2,1,2,1,19,13,0
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,1
1,11,7,1,2,2,1,7,1,2,2,0,0,0,0,0,0,0,44,27,0
1,5,7,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,27,0
0,24,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,42,28,0
1,23,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,42,27,1
0,26,6,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,44,39,0
1,13,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,41,45,0
1,11,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,35,37,0
1,15,7,2,2,2,1,7,1,2,2,1,0,0,0,0,0,0,50,35,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,34,29,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,34,32,1
1,49,5,0,0,2,1,3,0,1,1,1,0,1,0,3,4,0,42,33,0
1,47,7,1,0,2,0,7,0,1,2,0,0,0,0,0,0,0,17,28,1
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,34,23,0
1,21,7,2,2,2,1,6,2,1,2,1,0,0,0,0,0,0,35,41,1
0,20,7,2,2,2,1,6,2,2,2,1,0,0,0,0,0,0,33,43,1
0,46,6,0,0,2,1,5,1,0,1,1,0,0,2,2,2,2,44,40,1
1,27,7,1,1,2,0,7,1,1,2,0,1,0,3,0,0,2,32,37,1
0,30,8,0,2,2,1,8,1,1,2,1,0,0,0,0,0,0,43,35,1
1,11,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,41,30,0
1,37,7,2,1,2,1,7,1,1,2,1,1,0,1,0,0,0,45,35,1
1,35,7,2,1,2,1,6,1,2,2,1,0,0,0,1,1,0,49,33,0
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,23,20,0
1,29,7,1,2,2,1,7,2,1,2,1,0,0,0,0,0,0,39,35,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,26,1
1,41,7,1,1,1,1,7,1,0,2,1,0,0,0,0,0,0,27,47,1
0,16,8,2,1,2,1,8,1,2,2,1,1,0,0,0,0,0,44,28,1
1,35,5,1,1,2,1,6,2,0,2,0,0,0,1,1,1,1,40,34,0
1,63,5,1,0,0,0,4,0,1,0,0,1,0,2,1,1,1,16,16,0
0,16,7,1,2,2,1,7,1,2,2,1,0,0,0,1,1,0,37,30,1
0,32,7,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,37,47,0
1,115,3,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,5,26,1
0,58,7,0,1,2,1,4,0,0,1,1,1,0,1,0,1,0,43,28,0
1,39,6,0,1,2,1,7,1,0,2,1,0,0,2,0,0,2,33,39,1
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,29,0
1,23,8,1,2,2,1,8,2,1,2,1,1,0,1,0,0,1,39,30,1
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,35,30,0
0,34,7,1,1,2,1,7,1,1,2,1,0,0,0,0,0,0,32,33,1
1,73,4,0,0,1,0,4,0,0,2,0,0,0,0,1,1,0,16,33,1
0,18,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,34,38,1
0,70,6,1,1,1,1,5,0,1,1,1,0,0,1,1,1,1,39,35,0
1,27,6,2,2,2,1,6,1,2,2,1,0,0,0,0,0,0,47,42,1
1,37,7,1,0,2,1,5,0,2,1,1,0,1,0,3,3,0,33,36,0
1,73,4,0,0,1,1,4,0,0,0,1,0,0,1,0,0,1,31,25,0
0,14,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,34,35,1
0,46,4,1,1,2,0,6,0,2,2,1,0,0,2,0,0,1,26,57,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,20,0
0,8,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,44,31,1
1,43,2,0,0,1,0,6,1,0,2,0,1,0,2,0,0,1,23,29,1
0,42,6,0,1,2,1,7,1,1,1,0,0,0,0,0,0,0,44,17,0
1,25,6,1,1,2,1,7,1,1,2,1,0,0,0,0,0,0,33,43,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,20,0
0,56,5,1,0,0,1,5,0,0,2,1,0,0,0,0,0,0,26,36,1
1,49,6,2,1,2,0,7,1,1,2,0,0,1,0,0,0,0,41,36,1
1,39,4,0,2,2,0,4,2,1,1,0,0,0,1,1,1,1,31,42,0
0,40,6,1,1,2,0,6,2,0,2,0,0,0,1,1,1,1,28,28,1
0,44,6,0,2,2,0,5,1,1,2,0,0,0,0,1,2,0,30,42,1
0,16,7,2,1,2,1,7,1,2,2,1,0,1,0,1,1,0,39,30,1
0,58,2,2,0,1,0,5,1,0,2,1,0,0,2,0,0,1,19,44,1
1,35,5,1,1,2,1,6,0,1,2,1,1,0,2,0,0,1,40,29,1
0,18,6,1,2,2,1,6,2,1,2,1,0,0,1,0,0,0,30,47,0
0,78,5,0,0,1,0,4,0,0,0,1,0,0,1,0,1,0,21,24,1
0,32,7,1,1,2,1,7,1,1,2,1,1,0,0,0,0,0,51,31,0
1,53,5,0,1,2,1,6,0,0,2,1,0,0,0,1,1,0,50,37,0
1,11,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,34,39,1
1,1,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,22,20,0
1,25,7,2,1,2,1,7,2,1,2,1,0,0,0,0,0,0,50,28,1
0,34,7,2,1,2,0,7,1,2,2,0,0,1,0,0,0,0,30,29,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,27,27,1
0,6,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,33,34,1
1,33,4,0,1,2,1,6,0,0,2,1,0,0,4,0,0,3,45,37,0
1,37,7,1,1,2,1,6,1,1,2,1,1,0,1,1,1,1,39,43,1
0,10,8,2,1,2,1,8,2,1,2,1,0,0,0,0,0,0,25,29,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,31,0
1,11,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,33,1
1,5,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,33,30,0
0,12,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,38,36,1
0,42,6,1,0,1,0,7,0,2,1,0,0,1,0,1,1,0,26,31,1
0,10,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,33,40,1
0,22,6,2,2,2,0,8,1,2,2,1,0,1,0,0,0,0,35,56,0
0,28,5,1,2,2,1,6,2,1,2,1,0,0,0,0,0,0,46,48,1
0,62,5,0,1,0,0,6,0,1,0,0,0,0,2,0,0,2,22,20,0
0,28,5,1,2,2,0,5,1,2,2,0,0,0,0,0,0,0,34,44,1
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,37,1
0,10,7,1,2,2,1,7,1,2,2,1,0,0,0,0,0,0,35,32,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,27,27,0
0,24,6,1,2,2,1,7,2,1,2,1,1,0,1,0,0,1,38,50,1
0,22,6,1,2,2,1,5,2,1,2,1,0,0,1,0,0,0,46,34,0
1,17,7,1,1,2,1,7,1,1,2,1,0,0,0,0,0,0,46,29,0
1,45,5,0,1,1,0,6,1,1,2,0,0,0,2,0,0,1,22,22,1
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,31,29,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,36,36,0
0,12,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,41,32,1
1,35,6,1,1,2,1,6,1,2,2,0,0,0,0,0,0,0,42,36,0
0,14,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,35,39,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,28,0
1,33,6,2,1,2,1,6,2,1,2,1,0,0,0,1,1,0,44,37,1
1,29,6,2,1,2,0,5,0,1,1,0,0,1,0,0,0,0,24,37,0
1,49,5,0,1,1,1,4,0,1,0,1,0,0,0,0,0,0,32,28,0
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,24,27,1
0,24,7,1,1,2,1,6,1,2,2,1,0,0,0,0,0,0,44,45,0
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,41,31,1
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,34,36,0
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,26,40,1
1,91,1,0,0,0,0,3,0,1,0,0,0,0,1,1,1,1,9,17,1
0,12,8,1,1,2,1,8,2,2,2,1,0,0,0,0,0,0,37,32,1
0,6,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,36,1
0,50,4,2,0,1,0,3,0,1,1,1,0,0,2,1,1,1,22,43,0
0,58,4,1,0,1,0,4,0,1,2,0,1,0,1,0,0,1,30,34,1
1,47,4,0,0,2,0,4,0,1,2,0,1,0,2,1,2,1,31,33,0
1,33,6,0,1,2,1,7,1,0,2,1,2,0,3,0,0,2,36,37,1
1,21,7,1,2,2,1,6,2,1,2,1,0,0,0,0,0,0,40,41,1
0,10,8,1,2,2,1,8,2,2,2,1,0,1,0,0,0,0,45,29,0
0,48,6,0,0,2,1,6,0,1,2,1,0,1,0,3,2,0,29,44,0
0,14,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,47,36,0
0,46,6,0,0,0,1,7,1,0,0,1,0,1,0,3,2,0,27,33,0
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,36,27,1
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,45,35,0
1,81,5,0,0,1,0,4,0,0,1,1,1,0,3,1,3,1,19,41,1
0,6,8,2,2,2,1,7,2,2,2,1,1,0,0,0,0,0,29,39,0
0,52,5,0,0,1,1,5,1,1,0,1,0,0,2,0,0,2,31,40,0
1,49,4,1,1,2,0,6,2,0,2,1,0,0,1,0,0,1,29,50,1
0,14,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,41,34,0
1,37,8,1,1,1,1,7,1,1,2,1,2,0,2,0,0,1,40,34,0
0,12,8,2,1,2,1,8,2,1,2,1,0,1,0,0,0,0,27,34,0
0,74,4,0,1,1,0,4,0,0,2,0,0,0,0,1,1,0,28,28,0
0,56,4,0,0,2,0,7,0,1,1,1,0,1,2,0,0,2,21,39,1
1,25,7,1,2,2,1,8,2,1,2,1,0,0,0,0,0,0,53,30,1
0,42,6,0,1,2,1,7,0,1,2,0,0,0,0,0,0,0,36,28,0
1,21,7,2,2,2,1,6,2,2,2,1,0,0,0,0,0,0,42,31,1
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,40,24,1
0,20,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,45,34,1
1,33,7,2,1,2,1,7,1,2,2,0,0,0,0,0,0,0,48,32,1
0,46,5,0,1,2,1,5,0,1,2,1,1,0,1,0,0,1,37,50,0
1,11,8,2,2,2,1,7,2,2,2,1,1,0,0,0,0,0,33,37,1
1,31,7,2,2,2,1,7,1,2,2,1,0,0,0,0,0,0,48,40,1
1,65,7,1,1,0,0,7,0,2,0,0,0,1,0,2,1,0,22,25,1
0,72,5,0,0,0,0,4,0,0,0,0,0,0,1,2,2,1,15,13,0
1,49,5,1,1,0,1,6,0,1,1,1,0,0,0,1,1,0,42,41,1
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,40,25,0
0,36,5,2,2,1,0,5,2,2,1,0,0,0,1,1,1,1,31,31,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,20,23,0
1,131,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,30,8,0
1,41,7,0,0,2,1,6,1,0,2,1,2,0,3,0,2,1,35,39,1
0,110,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,28,20,0
0,14,7,2,1,2,1,7,2,2,2,1,0,0,0,0,0,0,31,38,1
0,22,5,1,2,2,1,6,2,2,2,1,0,0,1,0,0,0,37,55,1
1,17,6,1,2,2,1,6,1,2,2,1,0,0,0,0,0,0,30,53,1
0,28,6,2,1,2,1,4,2,1,2,1,0,0,0,2,2,0,36,50,1
1,35,6,2,2,2,1,7,2,2,2,1,0,1,1,1,1,1,31,45,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,25,30,1
0,98,1,0,0,1,0,3,0,1,1,0,0,0,1,0,0,1,21,35,1
0,20,6,2,1,2,1,6,1,2,2,1,0,0,0,1,1,0,35,31,0
1,25,8,1,2,2,1,8,1,1,2,1,0,0,0,0,0,0,43,27,0
0,44,6,1,1,2,0,6,1,2,2,0,0,0,0,0,0,0,43,42,0
0,40,6,1,2,2,1,5,2,2,2,1,0,0,1,0,1,0,34,52,1
1,21,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,41,28,1
1,29,6,2,2,2,1,6,2,2,2,1,0,0,0,0,0,0,31,57,1
0,18,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,41,30,1
1,11,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,39,35,0
0,34,6,2,2,2,1,6,2,2,2,1,0,0,1,1,1,1,42,45,1
1,11,6,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,42,44,1
0,40,6,1,2,2,0,7,0,1,2,0,0,0,0,0,0,0,38,36,0
1,15,7,1,2,2,1,7,2,1,2,1,0,0,0,0,0,0,46,28,0
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,32,31,0
1,51,5,1,0,2,1,7,0,2,2,1,1,0,0,0,0,0,38,51,1
0,32,7,1,2,2,1,7,2,1,2,1,0,1,0,0,0,0,38,32,0
1,71,4,0,0,2,0,4,0,1,2,0,0,0,2,2,2,2,19,32,0
1,31,7,1,1,2,1,7,1,1,2,1,0,0,0,0,0,0,51,36,0
1,9,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,44,32,0
1,13,8,2,1,2,1,8,2,1,2,1,0,0,0,0,0,0,46,32,1
1,25,4,2,2,2,1,7,1,2,2,1,0,0,0,0,0,0,42,46,0
0,50,5,1,1,2,1,6,1,1,2,1,0,0,1,1,1,1,43,41,1
0,22,6,1,2,2,1,6,2,1,2,1,0,0,0,0,0,0,51,38,1
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,43,33,1
1,41,7,1,1,2,0,6,1,1,2,0,0,0,0,0,0,0,38,29,0
0,60,5,1,1,2,0,5,2,0,2,0,0,0,2,1,1,2,37,29,0
1,21,6,2,2,2,1,6,2,2,2,1,0,0,1,0,0,0,51,31,1
1,9,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,32,26,1
0,18,7,1,2,2,1,7,2,2,2,1,0,0,0,0,0,0,40,43,1
1,45,6,2,0,1,1,6,1,1,1,1,0,0,0,0,0,0,40,43,0
1,31,6,1,2,2,1,6,1,1,2,1,0,0,1,0,0,1,53,32,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,35,38,1
0,50,4,0,0,2,0,5,1,1,2,0,0,0,1,0,0,1,25,42,1
1,13,7,2,2,2,0,7,2,2,2,0,0,0,0,0,0,0,38,36,0
1,37,6,2,2,2,1,6,2,2,2,1,0,0,1,1,1,1,37,54,0
0,44,6,1,2,2,0,4,1,0,1,0,0,0,0,1,1,0,42,12,0
1,15,8,1,2,2,1,7,2,2,2,1,1,0,1,0,0,1,28,41,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,29,0
1,63,4,0,1,2,0,6,1,1,1,0,0,0,4,0,0,4,45,28,1
1,27,6,1,2,2,0,6,1,2,2,0,0,0,1,0,0,1,40,33,1
0,6,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,38,25,1
1,29,8,2,2,2,0,8,2,2,2,0,1,0,0,0,0,0,45,35,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,29,0
1,31,7,0,2,2,1,5,0,2,2,1,0,0,0,2,2,0,44,37,0
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,33,27,0
1,59,6,1,0,1,0,6,0,1,1,0,0,1,1,1,1,0,20,32,1
1,11,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,37,42,0
1,39,4,1,0,2,0,6,1,0,2,0,0,0,0,0,0,0,36,36,1
0,14,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,44,40,1
1,25,7,1,1,2,1,7,0,2,2,1,1,0,0,0,0,0,44,26,1
1,25,8,1,1,2,1,7,0,2,2,1,0,0,0,0,0,0,42,33,0
0,28,6,0,1,2,1,7,0,1,2,1,0,0,0,0,0,0,41,34,1
0,44,6,1,0,2,0,6,1,1,2,0,0,0,0,0,0,0,25,34,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,23,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,28,0
0,14,8,2,1,2,1,8,1,2,2,1,0,0,0,0,0,0,38,29,0
1,17,7,1,2,2,1,6,1,2,2,1,0,0,0,2,2,0,45,40,0
1,25,5,1,1,2,1,6,0,2,2,1,0,0,2,1,1,2,38,40,1
1,19,7,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,39,40,0
1,25,7,2,2,2,1,7,2,2,2,1,1,0,3,0,0,1,35,46,1
0,34,7,1,1,2,0,5,1,1,2,1,0,0,0,0,0,0,40,45,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,30,1
1,63,5,1,0,1,0,5,0,1,2,0,2,0,5,0,0,2,19,35,1
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,29,1
1,21,7,1,2,2,1,7,1,2,2,1,0,0,0,1,1,0,33,45,1
1,23,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,48,34,0
0,64,4,1,1,1,1,5,1,1,1,1,0,0,1,0,0,1,34,48,1
0,12,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,28,0
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,29,0
1,45,7,1,0,1,1,6,0,2,0,1,0,0,0,0,0,0,41,43,0
0,6,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,30,43,1
0,16,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,35,40,1
1,7,8,2,2,2,1,7,2,2,2,1,1,0,0,0,0,0,26,38,1
1,3,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,28,29,0
0,40,5,1,0,2,1,7,0,1,2,1,0,2,2,4,3,3,34,47,1
0,20,8,1,2,2,0,7,2,1,2,0,1,0,0,0,0,0,30,32,0
0,92,2,0,0,2,0,3,0,0,2,0,0,0,2,1,1,2,26,30,1
0,18,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,45,25,1
0,90,2,0,0,0,1,2,0,0,0,1,0,0,0,0,1,0,30,26,1
1,79,2,2,0,1,0,5,0,0,1,0,0,0,0,1,1,0,24,22,0
0,16,6,2,2,2,1,6,2,2,2,1,0,0,0,0,0,0,46,43,1
0,20,5,2,2,2,1,6,2,2,2,1,0,0,0,0,0,0,43,38,0
1,69,7,1,0,2,0,7,1,0,2,0,0,0,0,0,0,0,32,26,1
0,90,1,1,1,2,1,2,0,0,1,0,0,0,1,0,1,0,64,10,0
0,28,7,0,2,2,1,7,1,2,2,1,0,0,0,0,0,0,43,38,0
1,33,7,1,0,2,1,6,1,1,2,1,0,0,0,1,1,0,41,31,1
0,24,8,2,1,2,1,8,1,2,2,1,0,0,0,0,0,0,38,34,1
1,19,8,2,1,2,0,8,1,1,2,0,0,0,0,0,0,0,36,20,0
0,38,6,1,1,2,1,6,0,2,2,1,0,0,1,0,0,0,37,44,1
1,31,6,2,0,2,1,6,0,1,2,1,0,1,1,1,2,2,44,25,0
0,2,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,23,28,1
1,11,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,26,39,1
0,34,6,2,1,2,0,6,2,1,2,0,0,0,0,1,1,0,26,26,0
1,33,6,2,1,2,0,6,2,1,2,0,0,0,1,0,0,0,32,32,1
1,23,7,1,1,2,1,7,1,1,2,1,0,1,0,1,1,0,55,32,0
0,32,5,1,0,2,1,6,2,0,2,1,0,1,0,2,1,0,36,41,0
0,8,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,28,29,0
1,25,7,2,2,2,1,7,2,2,2,1,0,0,0,0,0,0,50,33,1
0,30,8,1,2,2,1,8,1,2,2,1,0,0,0,0,0,0,34,31,0
0,22,7,1,2,1,1,7,1,2,2,1,0,0,0,0,0,0,32,41,1
0,24,7,2,2,2,1,5,2,2,2,1,0,0,0,1,1,0,50,31,0
0,14,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,33,42,1
1,25,7,1,2,2,1,7,2,1,2,0,0,0,0,0,0,0,53,26,0
0,22,7,1,2,2,0,6,1,2,2,1,0,0,0,1,1,0,30,42,0
0,8,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,29,38,1
0,26,7,1,1,2,0,7,0,1,2,0,1,0,0,0,0,0,31,16,0
1,57,5,1,0,1,0,2,1,0,1,0,0,0,3,2,4,1,24,21,0
1,5,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,38,27,1
0,24,6,0,2,2,0,7,0,2,2,0,0,0,1,0,0,1,27,27,1
1,9,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,35,38,0
0,46,6,1,0,1,1,6,1,0,1,1,0,0,1,1,1,1,41,49,1
0,10,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,36,21,0
0,4,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,30,25,1
0,76,4,0,0,0,0,4,0,1,0,0,0,0,4,0,1,2,9,23,1
1,47,5,0,1,0,1,7,0,1,2,1,0,0,1,0,0,1,26,44,0
1,61,4,0,0,0,0,4,0,0,1,0,0,1,1,1,2,0,13,20,1
1,23,6,1,2,2,0,5,2,2,2,0,0,0,2,0,0,1,31,42,1
0,30,7,1,1,2,1,7,2,1,2,1,0,0,1,0,0,1,29,50,1
1,53,3,0,0,1,1,3,1,0,0,1,0,0,1,1,1,1,39,30,1
1,53,6,1,0,1,0,6,0,0,2,0,1,0,1,0,0,1,21,27,1
0,28,8,1,2,2,1,8,1,2,2,1,1,0,0,0,0,0,37,47,1
1,27,7,2,1,2,1,7,1,2,2,1,0,0,0,0,0,0,39,38,1
1,43,7,1,1,0,1,6,1,1,0,1,0,0,0,0,0,0,36,29,1
0,94,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,14,33,1
1,7,8,2,2,2,1,8,2,2,2,1,0,0,0,0,0,0,37,29,0
0,4,7,2,2,2,1,8,2,2,2,1,0,1,0,0,0,0,38,22,0
